"","baseMean","logFC","lfcSE","stat","pvalue","padj","FDR","Significance","group","OTU","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"246",3.97619047619048,0.0502732512919186,0.2353126587632,0.213644482860183,0.830824307873773,1,1,"Not Significant","conventional","6e7a72f34000704a25809e343b257358","Bacteria","Desulfobacterota_I","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Pseudodesulfovibrio",NA
"247",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","6fe3d11fa3533fed515d7c4d06357a1c","Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Xenococcaceae","Xenococcus",NA
"248",2.97619047619048,-0.0269669960223699,0.271535465669483,-0.0993129790831614,0.920889773545751,1,1,"Not Significant","FTPIG","7082246245f41492a48db9e9e2a34eaa","Bacteria","Verrucomicrobiota","Kiritimatiellae_777786","SS1-B-03-39","UBA6053","UBA6053",NA
"249",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","7083942a85c6baa5f01fb9127e061116","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales_877923","Crocinitomicaceae","Brumimicrobium",NA
"250",2,4.57900798023778e-08,0.326869248876842,1.40086838880431e-07,0.999999888226874,1,1,"Not Significant","conventional","719812169f535b127d2262f00fca67a4","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales_592524","Burkholderiaceae_A_580492","Cupriavidus",NA
"251",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","71f6d6badec9a36484ea0f6bea464bc2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales_595422","Burkholderiaceae_A_595422","Pusillimonas_A",NA
"252",7.23809523809524,-0.261492202489777,0.179983758757603,-1.45286554906294,0.14626108788298,1,1,"Not Significant","FTPIG","71fff8efc65855fe0cc9d28d00c5f7aa","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales_877923","Flavobacteriaceae","MAG-120531",NA
"253",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","72572f0950cca46b81da7f88e87360a9","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Roseimarinus",NA
"254",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","7277f4d2188b1d70dcd39daddaf6fd89","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurospirillaceae","Sulfurospirillum_A",NA
"255",10.1666666666667,0.177998333860988,0.156499661903608,1.13737200257098,0.255382806236823,1,1,"Not Significant","conventional","7338e9edfef034ec21924ff03d3f4417","Bacteria","Cyanobacteria","Cyanobacteriia","PCC-6307","Cyanobiaceae","Synechococcus_C",NA
"256",5.04761904761905,0.0317089024720598,0.209401939364663,0.151426021020943,0.879639664323967,1,1,"Not Significant","conventional","734624bd0f126e4554cac94945cebe9e","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","UBA953","UBA953",NA
"257",7.9047619047619,-0.0942606924396725,0.170321599689216,-0.553427707417433,0.57997057051038,1,1,"Not Significant","FTPIG","73f51584f23a2939304f3fa6dd2ba42e","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","DEV007","Arctic95D-9",NA
"258",3,4.95621573830134e-08,0.270118281057446,1.83483165926385e-07,0.999999853601615,1,1,"Not Significant","conventional","7445edb0f19782ac7893d4c7185500d0","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales_641035","Natronospirillaceae","Reinekea",NA
"259",1.5952380952381,-0.921997292362125,0.401584618606931,-2.29589792447845,0.0216817184565619,0.882746367034828,0.882746367034828,"Not Significant","FTPIG","74a7274d783e29c8d378d38cd3ca10ed","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales_877923","Flavobacteriaceae","Confluentibacter",NA
"260",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","75fdc9e51e30737ecfa4f2ced29c50a0","Bacteria","Atribacterota","JS1","SB-45","34-128","34-128",NA
"261",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","76defa2ff7d6e3f35bd3476672f5bd07","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales_A_737866","Enterobacteriaceae_A","Phytobacter",NA
"262",0.976190476190476,0.0614005263901498,0.455624682157272,0.134761194453806,0.89280068822933,1,1,"Not Significant","conventional","76e0152b0901c481bd43f237ba026abe","Bacteria","Desulfobacterota_I","Desulfobacteria","Desulfobacterales","UBA2174_A_458268","UBA2174",NA
"263",2,0.0699020511190855,0.325972806547789,0.214441357422977,0.830202893134603,1,1,"Not Significant","conventional","7743cab995a9d4fd095b4eca6e90796f","Bacteria","Myxococcota_A_473307","UBA9160","UBA9160","UBA4427","UBA4427",NA
"264",1.02380952380952,-0.0588936722431939,0.447909448003794,-0.131485666367759,0.895391124713209,1,1,"Not Significant","FTPIG","777c219aa47ca1860fe2c4538c929bbd","Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcoleaceae","Planktothrix",NA
"265",1,-0.141355815019423,0.455293542240705,-0.310471820715372,0.756202185266232,1,1,"Not Significant","FTPIG","77c9db7392989b4c05ce3cf72c5672ca","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Paludibacteraceae","F0058",NA
"266",6.16666666666667,0.0906025795558347,0.189470121935278,0.478189271376435,0.63251549787756,1,1,"Not Significant","conventional","7a2aee24054fc5614d127025c3903048","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales_660879","Moraxellaceae","Psychrobacter",NA
"267",0.976190476190476,-0.0824621428908337,0.458939023336947,-0.179679954629378,0.857403831199232,1,1,"Not Significant","FTPIG","7a7ac40b08f9a40f905485296442337e","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales_B_505082","MED-G09","MED-G09",NA
"268",3.21428571428571,0.136321511674578,0.260888701896801,0.522527463563761,0.60130312982571,1,1,"Not Significant","conventional","7ac9047b8f42a496b1640c20ea18156a","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales_650611","Pseudomonadaceae","Pseudomonas_E_647464",NA
"269",2,-0.0703892740482689,0.328122582230872,-0.214521273024549,0.830140579601483,1,1,"Not Significant","FTPIG","7b4b5c6467950d91f7d56bb32374809d","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae_900752","Reichenbachiella",NA
"270",3.52380952380952,-0.259867060740627,0.255887531218685,-1.01555186961627,0.309842834390245,1,1,"Not Significant","FTPIG","7b86c58015c7af9de7109420a21a378b","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales_877923","Flavobacteriaceae","Robiginitalea",NA
"271",21.1904761904762,0.0170064454481831,0.103536083547162,0.164256217403051,0.869529446938035,1,1,"Not Significant","conventional","7c7a7955fbdf24163d5a7d2eda58358c","Bacteria","Bdellovibrionota_E","Oligoflexia","Oligoflexales","Bin106","Bin106",NA
"272",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","7ccf62471bf4c196ee3a4480d3df6103","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae_929733","OLB11",NA
"273",2.80952380952381,-0.18012070292254,0.285134479969555,-0.63170439065024,0.527580058473361,1,1,"Not Significant","FTPIG","7cf1ad5998b1b583a37cc12299b6ae01","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales_877923","Flavobacteriaceae","Croceitalea",NA
"274",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","7d8384c6bde42c97ed05a9e7b2a8081c","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales_A_737866","Aeromonadaceae","Tolumonas",NA
"275",2,4.57900798023778e-08,0.326869248876842,1.40086838880431e-07,0.999999888226874,1,1,"Not Significant","conventional","7da2f32a05ff2eee81f5f32c60629234","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales_650612","DT-91","DT-91",NA
"276",1.97619047619048,-0.0406419342998082,0.329380690362077,-0.123388940180834,0.901799114606543,1,1,"Not Significant","FTPIG","7f0ea82f80d2af5fcbf452b00566f5a4","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales_877923","Flavobacteriaceae","Flavicella",NA
"277",3,-0.0468665520230771,0.270808419583601,-0.173061650354667,0.862602968636302,1,1,"Not Significant","FTPIG","7f9aa2cd20918fd1d56408517393da79","Bacteria","Proteobacteria","Gammaproteobacteria","Immundisolibacterales","Immundisolibacteraceae","Immundisolibacter",NA
"278",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","80888813cea22a37900b685b6f1898af","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales_A","Legionellaceae_A","Legionella_A",NA
"279",2,4.57900798023778e-08,0.326869248876842,1.40086838880431e-07,0.999999888226874,1,1,"Not Significant","conventional","81127e4443b0b1d136e1c739a29276d2","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales_A_737866","Alteromonadaceae_665222","Thalassotalea_B_664674",NA
"280",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","816385d0c844a40d857c9d2a616edcc5","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","CACIJG01",NA
"281",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","81ab71c40ab8ef09fb1736f6bbd9c0b4","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales_A_502138","Devosiaceae","Maritalea",NA
"282",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","8294cacb14012962a6f6ed1f2d48f235","Bacteria","Actinobacteriota","Actinomycetia","Actinomycetales","Micrococcaceae","Citricoccus_384863",NA
"283",1.02380952380952,0.078002496501616,0.444978593648573,0.175294941408394,0.860847886402218,1,1,"Not Significant","conventional","834846a8eaa0faa6fb4e92977c118d89","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Lacihabitans",NA
"284",2.19047619047619,-0.091922431912187,0.31594031832229,-0.290948722215369,0.77109053740466,1,1,"Not Significant","FTPIG","836b7e95578200f8242afd9399056e74","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales_877923","Flavobacteriaceae","Lacinutrix_826771",NA
"285",6.02380952380952,0.0365259158191017,0.191815547275136,0.190422081723697,0.848978395522798,1,1,"Not Significant","conventional","83ce7a1fd0c78caab87ec0fa2c2c099e","Bacteria","Patescibacteria","JAEDAM01","BD1-5","UBA6164","JAACSU01",NA
"286",8.95238095238095,0.292180780567704,0.159822885921887,1.82815357689453,0.067526505981771,1,1,"Not Significant","conventional","84a23c58636e70158a8023a00735e0d4","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","AAA164-E04","AAA164-E04",NA
"287",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","87ec65202e592d81d47b66d1484732df","Bacteria","Actinobacteriota","Actinomycetia","Mycobacteriales","Mycobacteriaceae","Rhodococcus_C_375578",NA
"288",1.14285714285714,-0.321928011764363,0.43305160752833,-0.743394104000185,0.457243112869071,1,1,"Not Significant","FTPIG","880f1b5e033587dc2a8d9e3e476bfae4","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales_595423","Burkholderiaceae_A_595423","Limnobacter",NA
"289",2,4.57900798023778e-08,0.326869248876842,1.40086838880431e-07,0.999999888226874,1,1,"Not Significant","conventional","882e0de9056d8d06c0973aa7b116e09e","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales_A_504705","Beijerinckiaceae","Methylobacterium",NA
"290",23.4047619047619,-0.013707401189158,0.096478742276601,-0.142076905914252,0.887019259520497,1,1,"Not Significant","FTPIG","886b276918b8b0a94528e53676ed5743","Bacteria","Bdellovibrionota_E","Bacteriovoracia","Bacteriovoracales","Peredibacteraceae","Peredibacter",NA
"291",1.19047619047619,-0.0506260454835317,0.416947581601504,-0.121420647864358,0.903357863244091,1,1,"Not Significant","FTPIG","8920b70e4c0fcb76caaae261636c8c8f","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","DEV007","JAACDM01",NA
"292",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","8ab9a3cbf6759e2b6606530fe44f8c39","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales_877923","Flavobacteriaceae","Taeania",NA
"293",3.14285714285714,0.152003132550977,0.263062264244943,0.577821881778693,0.563384380380713,1,1,"Not Significant","conventional","8bbcf048be9561d00c6ed8f597643925","Bacteria","Actinobacteriota","Actinomycetia","Propionibacteriales","Propionibacteriaceae","Cutibacterium",NA
"294",3.11904761904762,-0.668378403052823,0.285740309877754,-2.33911135372804,0.0193296712307743,0.882746367034828,0.882746367034828,"Not Significant","FTPIG","8c7146307628fdf05429ceed76135848","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales_877923","Flavobacteriaceae","Patiriisocius",NA
"295",0.976190476190476,-0.0824621428908337,0.458939023336947,-0.179679954629378,0.857403831199232,1,1,"Not Significant","FTPIG","8ce04000292e60510c1e4952e0be6e69","Bacteria","Fibrobacterota","Chitinivibrionia","Chitinivibrionales","Chitinivibrionaceae","Chitinivibrio",NA
"296",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","8cef035d284bc4df4ed785514c909bc8","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Lacunisphaera_756365",NA
"297",1.11904761904762,0.353636891034708,0.423790125258319,0.834462319807832,0.404020512019708,1,1,"Not Significant","conventional","8dddde1fe85fefc1adcdfc8ff7a484a2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales_592522","Burkholderiaceae_A_592522","Polaromonas",NA
"298",3.33333333333333,0.0419941334927418,0.257088054881172,0.163345331280179,0.870246543964296,1,1,"Not Significant","conventional","8df50254af37ce147841b0e16d229d98","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales_A","Legionellaceae_A","Legionella_D",NA
"299",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","8e35f6859a4025d849b2aadd665859e4","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","UBA1100_756825","UBA1100",NA
"300",2.04761904761905,0.00978106605876435,0.323269876508152,0.0302566578872612,0.975862362728184,1,1,"Not Significant","conventional","8e9fea689129d7c086b475d127b0aa9c","Bacteria","Planctomycetota","UBA1135","UBA1135","GCA-002686595","GCA-2862085",NA
"301",4.38095238095238,0.00457277603620693,0.225795352498265,0.0202518607474087,0.983842457459659,1,1,"Not Significant","conventional","8eb68883124bbcb181efe8577c7a3d85","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","F082","Limimorpha",NA
"302",7.0952380952381,0.0450879264681968,0.177114943772087,0.254568730949187,0.799056212722602,1,1,"Not Significant","conventional","8fdec795f3b4075c6f2ae6113a9e1811","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales_877923","Flavobacteriaceae","Tenacibaculum_A_805184",NA
"303",5.88095238095238,0.121990559671523,0.193934829312821,0.629028628347874,0.529330314034175,1,1,"Not Significant","conventional","9022be68b7db869b9f5b533e9b2d0025","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales_660954","HTCC2089_660954","UBA4421",NA
"304",1.07142857142857,-0.169924955033771,0.441311598512861,-0.385045295900644,0.700203856568182,1,1,"Not Significant","FTPIG","9063fed0e1e8a8705b56062a2b2bc49b","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hyphomonas",NA
"305",3.19047619047619,0.761213130488327,0.264149929055368,2.88174648848295,0.003954777780458,0.405760200274991,0.405760200274991,"Not Significant","conventional","917e87ccb2566e04c82d76a3637d886c","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales_650716","HTCC2089_650716","UBA9926",NA
"306",4.97619047619048,-0.0161196204849256,0.211271370814492,-0.0762981771869108,0.939181876012787,1,1,"Not Significant","FTPIG","9263db9726695d90ff29384a44c44f07","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales_641035","Nitrincolaceae","Marinobacterium_A_637622",NA
"307",1.0952380952381,0.163498707047272,0.429598515609525,0.380584897541594,0.703511289439656,1,1,"Not Significant","conventional","92a7f6962c30232c5c6bd9d1c63b4b0c","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacter_475554",NA
"308",3.97619047619048,0.0151069390288835,0.235600007344314,0.0641211314005,0.948873776043548,1,1,"Not Significant","conventional","932c45637414e280ba9549fb6274a877","Bacteria","Proteobacteria","Gammaproteobacteria","Granulosicoccales","Granulosicoccaceae","Granulosicoccus",NA
"309",2.04761904761905,0.0780025497517878,0.322433821273971,0.241918014194638,0.808843691352837,1,1,"Not Significant","conventional","93ba97c6565f80cc85ef1a670d155161","Bacteria","Proteobacteria","Gammaproteobacteria","Thiomicrospirales","Thiomicrospiraceae","Thiomicrorhabdus",NA
"310",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","94946b9f11b85e0e1e553fa7dee309b1","Bacteria","Proteobacteria","Gammaproteobacteria","SAR86_740137","SAR86","GCA-2707915",NA
"311",15.4047619047619,-0.0299622107551674,0.126248459790785,-0.237327336941931,0.812402856005326,1,1,"Not Significant","FTPIG","94da440c646cb826b8e6955b3462759a","Bacteria","Actinobacteriota","Actinomycetia","Nanopelagicales","Nanopelagicaceae","Planktophila",NA
"312",25.452380952381,-0.00629997171360194,0.0911276180382561,-0.0691335058374637,0.944883351018818,1,1,"Not Significant","FTPIG","954ebd4b321bd2361325f0158516562d","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia",NA
"313",2,4.57900798023778e-08,0.326869248876842,1.40086838880431e-07,0.999999888226874,1,1,"Not Significant","conventional","95fbe0a06c52285be0f1863c59da2879","Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","Woesearchaeales","Woesearchaeales",NA
"314",6,4.09968284142215e-08,0.19236957621952,2.13114928149754e-07,0.999999829958889,1,1,"Not Significant","conventional","95fce632e29a8a159e06fcdc04359225","Bacteria","Nitrospinota_B","Nitrospinia","Nitrospinales","Nitrospinaceae","LS-NOB",NA
"315",0.976190476190476,-0.0824621428908337,0.458939023336947,-0.179679954629378,0.857403831199232,1,1,"Not Significant","FTPIG","963d81eb153a37a6d1327d95e115df20","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales_650611","Pseudomonadaceae","Pseudomonas_E_648040",NA
"316",1,-6.74604854007746e-11,0.451618984127472,-1.49374777792187e-10,0.999999999880816,1,1,"Not Significant","FTPIG","96ccf1385d6c3ec5fb0f1939ac37ccf5","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales_A_737866","Shewanellaceae_666538","Ferrimonas",NA
"317",2.02380952380952,0.0395284058362259,0.324554586338935,0.121792781553689,0.903063130876877,1,1,"Not Significant","conventional","995a2a5c8c1d166159451b81f68f34b4","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales_592522","Burkholderiaceae_A_592522","Rubrivivax",NA
"318",1.04761904761905,0.019108824171468,0.441225988556563,0.0433084738140223,0.965455636434938,1,1,"Not Significant","conventional","9adcffca436947acdcb3c186b0dee0bb","Bacteria","Proteobacteria","Alphaproteobacteria","TMED109","TMED109","TMED109",NA
"319",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","9b6a7459b2c92cee0abfc36d503488b7","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",NA
"320",1.02380952380952,0.078002496501616,0.444978593648573,0.175294941408394,0.860847886402218,1,1,"Not Significant","conventional","9bfe181e74874deeaf025a17b0eb45c7","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales_641035","Nitrincolaceae","Neptuniibacter",NA
"321",3.16666666666667,-0.133855687582043,0.266164074648856,-0.502906666719148,0.61502989372319,1,1,"Not Significant","FTPIG","9c295ba6bf2b5abdae0307f58a43715c","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales_877923","Crocinitomicaceae","Taishania",NA
"322",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","9c7b78c7bd978735f1b2d363cb7c54be","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales_A_737866","Pasteurellaceae","Haemophilus_D_735815",NA
"323",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","9c7d016be8fd5b835a4970458825a000","Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Chroococcidiopsidaceae_29158","Aliterella",NA
"324",1.02380952380952,-0.0588936722431941,0.447909448003794,-0.131485666367759,0.895391124713209,1,1,"Not Significant","FTPIG","9cac6536d71e941d30f029321e7ebafb","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales_877923","Flavobacteriaceae","Salinimicrobium",NA
"325",11.3333333333333,0.0740006116653863,0.143728191614316,0.514864974186562,0.60664737808218,1,1,"Not Significant","conventional","9d31657a796bb488dc3719a0f78358a9","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales_597441","Methylophilaceae","BACL14",NA
"326",2.30952380952381,-0.0347653658060187,0.307972453838225,-0.112884660211464,0.91012199796658,1,1,"Not Significant","FTPIG","9d5531d2a5693af59c6a44b22bb8ebe8","Bacteria","Chloroflexota","Dehalococcoidia","UBA1151","UBA1328","UBA1328",NA
"327",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","9e180ba738f7d671c351ac91ac620cdd","Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","UBA868","UBA868",NA
"328",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","9f877f8e49d19d19b38c8d661262f438","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales_A_504705","Xanthobacteraceae_503485","Variibacter",NA
"329",11.5238095238095,0.00695279146148203,0.143161119819587,0.0485661991904228,0.961265007301677,1,1,"Not Significant","conventional","9fec7c562f83187f9aa4d9ac472effbb","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","Balneicella",NA
"330",1.04761904761905,0.152003064088346,0.438966290238652,0.346275027191056,0.729136034464397,1,1,"Not Significant","conventional","9feda0d620fa50b57ce3f848e1b48975","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales_592522","Burkholderiaceae_A_592522","Comamonas_F_589250",NA
"331",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","a042d7a8ffca4145936dd9a812d4cb5d","Bacteria","Acidobacteriota","Holophagae","Acanthopleuribacterales","Acanthopleuribacteraceae","Acanthopleuribacter",NA
"332",14.3571428571429,0.324091312424068,0.13350686600017,2.42752543096664,0.0152022210027704,0.882746367034828,0.882746367034828,"Not Significant","conventional","a0ad5a303da6ebc2c2470c52e0e10fba","Bacteria","Proteobacteria","Gammaproteobacteria","SAR86_747617","D2472","D2472",NA
"333",2,4.57900798023778e-08,0.326869248876842,1.40086838880431e-07,0.999999888226874,1,1,"Not Significant","conventional","a11e3d9bcb599b035d83998fda4fa48b","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales_650612","Pseudohongiellaceae","UBA9145",NA
"334",0.976190476190476,0.0614005263901498,0.455624682157272,0.134761194453806,0.89280068822933,1,1,"Not Significant","conventional","a1c88f2d7260ed7d6e54ca13c2225d28","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales_A_500471","Rhizobiaceae_A_500471","Agrobacterium",NA
"335",2.02380952380952,0.0395284058362262,0.324554586338935,0.12179278155369,0.903063130876877,1,1,"Not Significant","conventional","a4d77da660a4198bef85b96ad4956fe6","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales_877923","Flavobacteriaceae","Wenyingzhuangia",NA
"336",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","a528a55b890b96f70205d3e581eddb91","Bacteria","Actinobacteriota","Actinomycetia","Mycobacteriales","Mycobacteriaceae","Corynebacterium",NA
"337",3.11904761904762,0.127755587914183,0.264201533348488,0.483553544504491,0.628702750777396,1,1,"Not Significant","conventional","a5a8338638c0ae70ffbd650807ef9686","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","Aquirickettsiella",NA
"338",6.02380952380952,-0.00998404731260508,0.192098798778404,-0.0519735020525673,0.958549807168053,1,1,"Not Significant","FTPIG","a5efe50460d1f8cdf4d888be98ee09c5","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","GCA-2748055","GCA-2748055",NA
"339",4.0952380952381,-0.0244945135602409,0.232725707900757,-0.105250570644676,0.916176983951912,1,1,"Not Significant","FTPIG","a5fc3a36aa370971626c2ee6bfe5fef9","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales_641030","Halomonadaceae_641030","Halomonas_C_640989",NA
"340",10.2619047619048,0.126207123702313,0.151868947883467,0.831026522941046,0.405958646193499,1,1,"Not Significant","conventional","a6a85db24bd033d708c21663ed51df87","Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales_511127","AAA536-G10","AAA536-G10",NA
"341",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","a897667502a072da9c30e63c34547778","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","JAAUTG01",NA
"342",2.11904761904762,0.187627030369963,0.31673933267755,0.592370479485011,0.553602529787198,1,1,"Not Significant","conventional","a8bc246df9dd498b8d8b0cad28b9331e","Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales_508355","Puniceispirillaceae","UBA5951",NA
"343",5.97619047619048,-0.013420474246373,0.192883536643584,-0.069578122010339,0.944529450836754,1,1,"Not Significant","FTPIG","a9092de689f9d7a371a55ad1048ba77d","Bacteria","Omnitrophota","Koll11","UBA6215","UBA6215","UBA6215",NA
"344",3.38095238095238,0.618570903000863,0.258038921264189,2.39720000366747,0.0165209032097288,0.882746367034828,0.882746367034828,"Not Significant","conventional","a91d00ff54a57a7e0b4f1e19e86c72ef","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales_597441","UBA3031","UBA3031",NA
"345",2,4.57900798023778e-08,0.326869248876842,1.40086838880431e-07,0.999999888226874,1,1,"Not Significant","conventional","a9fa4fc256d3e22f3dbccd8ce8c51e88","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales_505895","Terasakiellaceae","Terasakiella",NA
"346",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","aa01c1da474a1e26fb1d2b2b981ef41e","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales_877923","Weeksellaceae","Weeksella",NA
"347",2.97619047619048,-0.0269669960223699,0.271535465669483,-0.0993129790831615,0.920889773545751,1,1,"Not Significant","FTPIG","aa130f536508245d823b92ca18b0ed6f","Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Coleofasciculaceae_23353","SIO2C1",NA
